family,taxon,author,endemism,IUCN category,ThreatSearch assessed
Loganiaceae,Strychnos mattogrossensis,S.Moore,no,LC,yes
Loganiaceae,Strychnos pseudoquina,A.St.-Hil.,no,NE,no
Loganiaceae,Strychnos rondeletioides,Spruce ex Benth.,no,LC,yes
Loganiaceae,Strychnos rubiginosa,A.DC.,no,LC,yes
Loganiaceae,Strychnos solimoesana,Krukoff,no,NE,no
Loganiaceae,Strychnos tarapotensis,Sprague & Sandwith,no,LC,yes
Loranthaceae,Gaiadendron punctatum,(Ruiz & Pav.) G.Don,no,LC,yes
Loranthaceae,Tripodanthus acutifolius,(Ruiz & Pav.) Tiegh.,no,LC,yes
Lythraceae,Adenaria floribunda,Kunth,no,LC,yes
Lythraceae,Cuphea melvilla,Lindl.,no,LC,yes
Lythraceae,Diplusodon virgatus,Pohl,no,NE,no
Lythraceae,Lafoensia acuminata,(Ruiz & Pav.) DC.,no,LC,yes
Lythraceae,Lafoensia punicifolia,DC.,no,LC,yes
Lythraceae,Lafoensia vandelliana,Cham. & Schltdl.,no,NE,yes
Lythraceae,Physocalymma scaberrimum,Pohl,no,LC,yes
Magnoliaceae,Magnolia boliviana,(M.Nee) Govaerts,yes,EN,yes
Magnoliaceae,Magnolia madidiensis,A.Vázquez,yes,EN,yes
Malpighiaceae,Banisteriopsis malifolia,(Nees & Mart.) B.Gates,no,NE,no
Malpighiaceae,Bunchosia angustifolia,A.Juss.,no,NE,no
Malpighiaceae,Bunchosia armeniaca,(Cav.) DC.,no,NE,no
Malpighiaceae,Bunchosia glandulifera,(Jacq.) Kunth,no,LC,yes
Malpighiaceae,Bunchosia hookeriana,A.Juss.,no,NE,no
Malpighiaceae,Bunchosia lindeniana,A.Juss.,no,LC,yes
Malpighiaceae,Bunchosia paraguariensis,Nied.,no,NE,no
Malpighiaceae,Byrsonima arthropoda,A.Juss.,no,LC,yes
Malpighiaceae,Byrsonima coccolobifolia,Kunth,no,LC,yes
Malpighiaceae,Byrsonima crassifolia,(L.) Kunth,no,LC,yes
Malpighiaceae,Byrsonima crispa,A.Juss.,no,LC,yes
Malpighiaceae,Byrsonima cydoniifolia,A.Juss.,no,LC,yes
Malpighiaceae,Byrsonima dealbata,Griseb.,no,NE,no
Malpighiaceae,Byrsonima laevigata,(Poir.) DC.,no,LC,yes
Malpighiaceae,Byrsonima linguifera,Cuatrec.,no,NE,yes
Malpighiaceae,Byrsonima poeppigiana,A.Juss.,no,LC,yes
Malpighiaceae,Byrsonima riparia,W.R.Anderson,no,DD,yes
Malpighiaceae,Byrsonima schunkei,W.R.Anderson,no,NE,no
Malpighiaceae,Byrsonima sericea,DC.,no,LC,yes
Malpighiaceae,Byrsonima spicata,(Cav.) Rich. ex Kunth,no,LC,yes
Malpighiaceae,Byrsonima variabilis,A.Juss.,no,LC,yes
Malpighiaceae,Byrsonima verbascifolia,(L.) DC.,no,LC,yes
Malpighiaceae,Heteropterys byrsonimifolia,A.Juss.,no,LC,yes
Malpighiaceae,Heteropterys coriacea,A.Juss.,no,NE,no
Malpighiaceae,Heteropterys eglandulosa,A.Juss.,no,LC,yes
Malpighiaceae,Heteropterys laurifolia,(L.) A.Juss.,no,LC,yes
Malpighiaceae,Heteropterys nervosa,A.Juss.,no,LC,yes
Malpighiaceae,Hiraea fagifolia,(DC.) A.Juss.,no,LC,yes
Malpighiaceae,Hiraea reclinata,Jacq.,no,LC,yes
Malpighiaceae,Pterandra hirsuta,C.E.Anderson,no,NE,no
Malpighiaceae,Ptilochaeta bahiensis,Turcz.,no,NE,no
Malpighiaceae,Ptilochaeta nudipes,Griseb.,no,VU,yes
Malpighiaceae,Tetrapterys styloptera,A.Juss.,no,LC,yes
Malvaceae,Abutilon herzogianum,R.E.Fr.,no,NE,no
Malvaceae,Abutilon thyrsodendron,Griseb.,no,NE,no
Malvaceae,Apeiba glabra,Aubl.,no,LC,yes
Malvaceae,Apeiba macropetala,Ducke,no,NE,no
Malvaceae,Apeiba membranacea,Spruce ex Benth.,no,LC,yes
Malvaceae,Apeiba tibourbou,Aubl.,no,LC,yes
Malvaceae,Callianthe sylvatica,(Cav.) Dorr,no,NE,no
Malvaceae,Cavanillesia hylogeiton,Ulbr.,no,NE,no
Malvaceae,Cavanillesia umbellata,Ruiz & Pav.,no,NE,yes
Malvaceae,Ceiba boliviana,Britten & Baker f.,no,LC,yes
Malvaceae,Ceiba chodatii,(Hassl.) Ravenna,no,NE,no
Malvaceae,Ceiba pentandra,(L.) Gaertn.,no,LC,yes
Malvaceae,Ceiba samauma,(Mart.) K.Schum.,no,NE,yes
Malvaceae,Ceiba speciosa,(A.St.-Hil.) Ravenna,no,LC,yes
Malvaceae,Eriotheca globosa,(Aubl.) A.Robyns,no,LC,yes
Malvaceae,Eriotheca gracilipes,(K.Schum.) A.Robyns,no,NE,yes
Malvaceae,Eriotheca roseorum,(Cuatrec.) A.Robyns,no,NE,no
Malvaceae,Eriotheca sclerophylla,(Ducke) M.C.Duarte & G.L.Esteves,no,NE,no
Malvaceae,Guazuma crinita,Mart.,no,LC,yes
Malvaceae,Guazuma ulmifolia,Lam.,no,LC,yes
Malvaceae,Helicteres gardneriana,A.St.-Hil. & Naudin,no,NE,no
Malvaceae,Helicteres pentandra,L.,no,LC,yes
Malvaceae,Heliocarpus americanus,L.,no,LC,yes
Malvaceae,Herrania nycterodendron,R.E. Schult.,no,LC,yes
Malvaceae,Huberodendron swietenioides,(Gleason) Ducke,no,NE,yes
Malvaceae,Luehea candicans,Mart.,no,LC,yes
Malvaceae,Luehea cymulosa,Spruce ex Benth.,no,LC,yes
Malvaceae,Luehea fiebrigii,Burret,no,NE,no
Malvaceae,Luehea grandiflora,Mart.,no,NE,no
Malvaceae,Luehea herzogiana,R.E.Fr.,yes,NE,no
Malvaceae,Luehea paniculata,Mart.,no,LC,yes
Malvaceae,Luehea speciosa,Willd.,no,LC,yes
Malvaceae,Luehea splendens,Rusby,yes,NE,no
Malvaceae,Luehea steinbachii,Burret,yes,NE,no
Malvaceae,Luehea tomentella,Rusby,yes,NE,no
Malvaceae,Lueheopsis duckeana,Burret,no,NE,yes
Malvaceae,Lueheopsis hoehnei,Burret,no,NE,yes
Malvaceae,Lueheopsis rosea,(Ducke) Burret,no,LC,yes
Malvaceae,Lueheopsis rugosa,(Pulle) Burret,no,NE,no
Malvaceae,Matisia bicolor,Ducke,no,NE,no
Malvaceae,Matisia cordata,Bonpl.,no,LC,yes
Malvaceae,Matisia ochrocalyx,K.Schum.,no,LC,yes
Malvaceae,Mollia lepidota,Spruce ex Benth.,no,LC,yes
Malvaceae,Ochroma pyramidale,(Cav. ex Lam.) Urb.,no,LC,yes
Malvaceae,Pachira aquatica,Aubl.,no,LC,yes
Malvaceae,Pachira insignis,(Sw.) Savigny,no,LC,yes
Malvaceae,Pachira nitida,Kunth,no,LC,yes
Malvaceae,Pachira paraensis,(Ducke) W.S.Alverson,no,NE,no
Malvaceae,Pachira rurrenabaqueana,(Rusby) Fern.Alonso,yes,VU,yes
Malvaceae,Pavonia leucantha,Poepp. ex Garcke,no,LC,yes
Malvaceae,Pavonia malacophylla,(Link & Otto) Garcke,no,LC,yes
Malvaceae,Pentaplaris davidsmithii,Dorr & C. Bayer,no,NE,yes
Malvaceae,Pseudobombax andicola,A. Robyns,yes,NE,no
Malvaceae,Pseudobombax argentinum,(R.E. Fr.) A. Robyns,no,DD,yes
Malvaceae,Pseudobombax longiflorum,(Mart. & Zucc.) A.Robyns,no,LC,yes
Malvaceae,Pseudobombax marginatum,(A.St.-Hil.) A.Robyns,no,LC,yes
Malvaceae,Pseudobombax munguba,(Mart. & Zucc.) Dugand,no,LC,yes
Malvaceae,Pseudobombax pulchellum,Carv.-Sobr.,yes,EN,yes
Malvaceae,Pseudobombax septenatum,(Jacq.) Dugand,no,LC,yes
Malvaceae,Pterygota amazonica,L.O.Williams,no,NE,yes
Malvaceae,Quararibea amazonica,Ulbr.,no,LC,yes
Malvaceae,Quararibea spatulata,Ducke,no,NE,no
Malvaceae,Quararibea wittii,K.Schum. & Ulbr.,no,LC,yes
Malvaceae,Spirotheca rosea,(Seem.) P.E.Gibbs & W.S.Alverson,no,LC,yes
Malvaceae,Sterculia apeibophylla,Ducke,no,NE,no
Malvaceae,Sterculia apetala,(Jacq.) H.Karst.,no,LC,yes
Malvaceae,Sterculia stipulifera,Ducke,no,NE,no
Malvaceae,Sterculia striata,A.St.-Hil. & Naudin,no,LC,yes
Malvaceae,Sterculia tessmannii,Mildbr.,no,LC,yes
Malvaceae,Theobroma microcarpum,Mart.,no,NE,no
Malvaceae,Theobroma speciosum,Willd. ex Spreng.,no,NE,yes
Malvaceae,Theobroma subincanum,Mart.,no,LC,yes
Malvaceae,Thespesia populnea,(L.) Sol. ex Corrêa,no,LC,yes
Malvaceae,Triumfetta bogotensis,DC.,no,LC,yes
Malvaceae,Triumfetta calycina,Turcz.,no,NE,no
Malvaceae,Triumfetta grandiflora,Vahl,no,LC,yes
Malvaceae,Triumfetta lappula,L.,no,LC,yes
Malvaceae,Triumfetta semitriloba,Jacq.,no,LC,yes
Melastomataceae,Axinaea alata,E.Cotton,yes,NE,no
Melastomataceae,Axinaea glandulosa,Ruiz & Pav.,no,NE,yes
Melastomataceae,Axinaea lanceolata,Ruiz & Pav.,no,EN,yes
Melastomataceae,Axinaea pennellii,Gleason,no,NE,yes
Melastomataceae,Bellucia acutata,Pilg.,no,NE,no
Melastomataceae,Bellucia aequiloba,Pilg.,no,LC,yes
Melastomataceae,Bellucia gracilis,"(S.S.Renner) Penneys, Michelang., Judd & Almeda",yes,NE,no
Melastomataceae,Bellucia grossularioides,(L.) Triana,no,LC,yes
Melastomataceae,Bellucia klugii,"(S.S.Renner) Penneys, Michelang., Judd & Almeda",no,NE,no
Melastomataceae,Bellucia pentamera,Naudin,no,LC,yes
Melastomataceae,Bellucia spruceana,(Triana) J.F.Macbr.,no,LC,yes
Melastomataceae,Bellucia strigosa,"(Gleason) Penneys, Michelang., Judd & Almeda",no,LC,yes
Melastomataceae,Bellucia subandina,"(Wurdack) Penneys, Michelang., Judd & Almeda",no,LC,yes
Melastomataceae,Blakea multiflora,D.Don.,no,LC,yes
Melastomataceae,Blakea repens,(Ruiz & Pav.) D. Don,no,LC,yes
Melastomataceae,Blakea rosea,(Ruiz & Pav.) D. Don,no,LC,yes
Melastomataceae,Centronia laurifolia,D. Don,no,VU,yes
Melastomataceae,Clidemia allardii,Wurdack,no,LC,yes
Melastomataceae,Clidemia capitellata,(Bonpl.) D. Don,no,LC,yes
Melastomataceae,Clidemia dentata,Pav. ex D. Don,no,LC,yes
Melastomataceae,Clidemia dimorphica,J.F.Macbr.,no,LC,yes
Melastomataceae,Clidemia epiphytica,(Triana) Cogn.,no,LC,yes
Melastomataceae,Clidemia rubra,(Aubl.) Mart.,no,LC,yes
Melastomataceae,Clidemia septuplinervia,Cogn.,no,LC,yes
Melastomataceae,Clidemia sessiliflora,(Naudin) Cogn.,no,LC,yes
Melastomataceae,Desmoscelis villosa,(Aubl.) Naudin,no,LC,yes
Melastomataceae,Graffenrieda conostegioides,Triana,no,NE,no
Melastomataceae,Graffenrieda cucullata,(Triana) L.O. Williams,no,LC,yes
Melastomataceae,Graffenrieda emarginata,(Ruiz & Pav.) Triana,no,LC,yes
Melastomataceae,Graffenrieda gracilis,(Triana) L.O. Williams,no,LC,yes
Melastomataceae,Graffenrieda limbata,Triana,no,LC,yes
Melastomataceae,Graffenrieda rupestris,Ducke,no,LC,yes
Melastomataceae,Graffenrieda weddellii,Naudin,no,LC,yes
Melastomataceae,Henriettea boliviensis,"(Cogn.) Penneys, F.A.Michelangeli, Judd & Almeda",yes,NE,no
Melastomataceae,Henriettea fascicularis,(Sw.) M.Gómez,no,LC,yes
Melastomataceae,Henriettea lasiostylis,Pilg.,no,NE,no
Melastomataceae,Henriettea ovata,"(Cogn.) Penneys, F.A.Michelangeli, Judd & Almeda",no,LC,yes
Melastomataceae,Henriettea stellaris,O. Berg ex Triana,no,LC,yes
Melastomataceae,Henriettea verrucosa,(Triana) Berg ex Macbr.,no,LC,yes
Melastomataceae,Leandra aurea,(Cham.) Cogn.,no,NE,no
Melastomataceae,Leandra carassana,(DC.) Cogn.,no,NE,no
Melastomataceae,Leandra regnellii,(Triana) Cogn.,no,NE,no
Melastomataceae,Leandra solenifera,Cogn.,no,LC,yes
Melastomataceae,Macairea pachyphylla,Benth.,no,LC,yes
Melastomataceae,Macairea radula,(Bonpl.) DC.,no,NE,no
Melastomataceae,Macairea thyrsiflora,DC.,no,LC,yes
Melastomataceae,Maieta guianensis,Aubl.,no,LC,yes
Melastomataceae,Meriania axinaeoides,Gleason,yes,NE,no
Melastomataceae,Meriania boliviensis,Cogn.,yes,NE,no
Melastomataceae,Meriania brittoniana,Wurdack,yes,NE,no
Melastomataceae,Meriania pulcherrima,Herzog,yes,NE,no
Melastomataceae,Meriania tomentosa,(Cogn.) Wurdack,no,LC,yes
Melastomataceae,Meriania urceolata,Triana,no,LC,yes
Melastomataceae,Miconia abbreviata,Markgr.,no,NT,yes
Melastomataceae,Miconia acuminata,(Steud.) Naudin,no,NE,no
Melastomataceae,Miconia aeruginosa,Naudin,no,LC,yes
Melastomataceae,Miconia affinis,DC.,no,LC,yes
Melastomataceae,Miconia albicans,(Sw.) Steud.,no,LC,yes
Melastomataceae,Miconia alborufescens,Naudin,no,LC,yes
Melastomataceae,Miconia alternans,Naudin,no,LC,yes
Melastomataceae,Miconia amabilis,Cogn.,yes,NE,no
Melastomataceae,Miconia amissa,Wurdack,yes,NE,no
Melastomataceae,Miconia ampla,Triana,no,LC,yes
Melastomataceae,Miconia argyrophylla,DC.,no,LC,yes
Melastomataceae,Miconia aureoides,Cogn.,no,NE,no
Melastomataceae,Miconia axinaeoides,Gleason,no,NE,no
Melastomataceae,Miconia bangii,Cogn.,no,NE,no
Melastomataceae,Miconia barbeyana,Cogn.,no,NE,no
Melastomataceae,Miconia barbinervis,(Benth.) Triana,no,LC,yes
Melastomataceae,Miconia biacuta,Cogn.,yes,NE,no
Melastomataceae,Miconia boliviensis,Cogn.,yes,NE,no
Melastomataceae,Miconia boomii,Wurdack,yes,NE,no
Melastomataceae,Miconia brittonii,Cogn.,yes,NE,no
Melastomataceae,Miconia bubalina,Naudin,no,LC,yes
Melastomataceae,Miconia calvescens,DC.,no,LC,yes
Melastomataceae,Miconia centrodesma,Naudin,no,LC,yes
Melastomataceae,Miconia chamissois,Naudin,no,LC,yes
Melastomataceae,Miconia chrysophylla,(Rich.) Urb.,no,LC,yes
Melastomataceae,Miconia ciliata,(Rich.) DC.,no,LC,yes
Melastomataceae,Miconia coelestis,(Pav. ex D. Don) Naudin,no,NE,no
Melastomataceae,Miconia collatata,Wurdack,no,NE,no
Melastomataceae,Miconia cookii,Gleason,no,NE,no
Melastomataceae,Miconia cretacea,Gleason,no,NE,no
Melastomataceae,Miconia cuspidata,Mart. ex Naudin,no,NE,no
Melastomataceae,Miconia cyanocarpa,Naudin,no,LC,yes
Melastomataceae,Miconia decurrens,Cogn.,no,LC,yes
Melastomataceae,Miconia dichrophylla,J.F.Macbr.,no,NE,no
Melastomataceae,Miconia dimorphotheca,Jan.M.Burke & Michelang.,yes,NE,no
Melastomataceae,Miconia dispar,Benth.,no,LC,yes
Melastomataceae,Miconia dodecandra,Cogn.,no,LC,yes
Melastomataceae,Miconia dolichorrhyncha,Naudin,no,LC,yes
Melastomataceae,Miconia duckei,Cogn.,no,NE,no
Melastomataceae,Miconia elata,(Sw.) DC.,no,LC,yes
Melastomataceae,Miconia elongata,Cogn.,no,NE,no
Melastomataceae,Miconia eriocalyx,Cogn.,no,NE,no
Melastomataceae,Miconia erioclada,Triana,no,NE,no
Melastomataceae,Miconia ferruginata,DC.,no,NE,no
Melastomataceae,Miconia fosteri,Wurdack,no,NE,no
Melastomataceae,Miconia galactantha,Naudin,no,NE,no
Melastomataceae,Miconia galeiformis,Jan.M.Burke & Michelang.,yes,NE,no
Melastomataceae,Miconia glomerulifera,Cogn.,yes,NE,no
Melastomataceae,Miconia grandifoliata,R.Goldenb. & Michelang.,no,NE,no
Melastomataceae,Miconia gratissima,Benth. ex Triana,no,LC,yes
Melastomataceae,Miconia heliotropoides,Triana,no,NE,no
Melastomataceae,Miconia holosericea,(L.) DC.,no,LC,yes
Melastomataceae,Miconia hygrophila,Naudin,no,NE,no
Melastomataceae,Miconia incachacana,Wurdack,yes,NE,no
Melastomataceae,Miconia klugii,Gleason,no,NE,no
Melastomataceae,Miconia kuntzei,Cogn.,yes,NE,no
Melastomataceae,Miconia lamprophylla,Triana,no,LC,yes
Melastomataceae,Miconia lanata,(DC.) Triana,no,LC,yes
Melastomataceae,Miconia lasiocalyx,Cogn.,no,NE,no
Melastomataceae,Miconia lateriflora,Cogn.,no,LC,yes
Melastomataceae,Miconia latifolia,(D. Don) Naudin,no,LC,yes
Melastomataceae,Miconia lepidota,Schrank & Mart. ex DC.,no,LC,yes
Melastomataceae,Miconia livida,Triana,no,LC,yes
Melastomataceae,Miconia longifolia,(Aubl.) DC.,no,LC,yes
Melastomataceae,Miconia longispicata,Triana,no,LC,yes
Melastomataceae,Miconia mandonii,Cogn.,yes,NE,no
Melastomataceae,Miconia matthaei,Naudin,no,LC,yes
Melastomataceae,Miconia mattogrossensis,Hoehne,no,NE,no
Melastomataceae,Miconia micrantha,Cogn.,yes,NE,no
Melastomataceae,Miconia micropetala,Cogn.,no,NE,no
Melastomataceae,Miconia minutiflora,(Bonpl.) DC.,no,LC,yes
Melastomataceae,Miconia molybdea,Naudin,no,LC,yes
Melastomataceae,Miconia multiflora,Cogn.,no,NE,no
Melastomataceae,Miconia multispicata,Naudin,no,LC,yes
Melastomataceae,Miconia myriantha,Benth.,no,LC,yes
Melastomataceae,Miconia neei,Jan.M.Burke & Michelang.,yes,NE,no
Melastomataceae,Miconia poeppigii,Triana,no,LC,yes
Melastomataceae,Miconia prasina,(Sw.) DC.,no,LC,yes
Melastomataceae,Miconia puberula,Cogn.,no,NE,no
Melastomataceae,Miconia pubicalyx,Gleason,yes,NE,no
Melastomataceae,Miconia punctata,(Desr.) D. Don ex DC.,no,LC,yes
Melastomataceae,Miconia pyrifolia,Naudin,no,LC,yes
Melastomataceae,Miconia quadrialata,S.S. Renner & S. Beck,yes,NE,no
Melastomataceae,Miconia recondita,Wurdack,yes,VU,yes
Melastomataceae,Miconia rubiginosa,(Bonpl.) DC.,no,LC,yes
Melastomataceae,Miconia rufescens,(Aubl.) DC.,no,LC,yes
Melastomataceae,Miconia ruficalyx,Gleason,no,LC,yes
Melastomataceae,Miconia ruizii,Naudin,no,NE,no
Melastomataceae,Miconia rupticalyx,Wurdack,no,NE,no
Melastomataceae,Miconia sanguinea,(D. Don) Triana,no,NE,no
Melastomataceae,Miconia serrulata,(DC.) Naudin,no,LC,yes
Melastomataceae,Miconia setulosa,Cogn.,no,VU,yes
Melastomataceae,Miconia spennerostachya,Naudin,no,LC,yes
Melastomataceae,Miconia splendens,(Sw.) Griseb.,no,LC,yes
Melastomataceae,Miconia stelligera,Cogn.,no,LC,yes
Melastomataceae,Miconia stellulata,Gleason,no,NE,no
Melastomataceae,Miconia stenostachya,DC.,no,LC,yes
Melastomataceae,Miconia stephananthera,Ule,no,LC,yes
Melastomataceae,Miconia subandicola,Wurdack,no,NE,no
Melastomataceae,Miconia ternatifolia,Triana,no,NE,no
Melastomataceae,Miconia tetrasperma,Gleason,no,NE,no
Melastomataceae,Miconia theaezans,Cogn.,no,LC,yes
Melastomataceae,Miconia tomentosa,(Rich.) D. Don ex DC.,no,LC,yes
Melastomataceae,Miconia trinervia,(Sw.) D. Don ex Loudon,no,LC,yes
Melastomataceae,Miconia triplinervis,Ruiz & Pav.,no,LC,yes
Melastomataceae,Miconia undata,Triana,no,NE,no
Melastomataceae,Miconia valida,Cogn.,yes,LC,yes
Melastomataceae,Miconia wagneri,J.F.Macbr.,no,NE,no
Melastomataceae,Mouriri acutiflora,Naudin,no,LC,yes
Melastomataceae,Mouriri apiranga,Spruce ex Triana,no,NE,no
Melastomataceae,Mouriri cauliflora,Mart. ex DC.,no,LC,yes
Melastomataceae,Mouriri glazioviana,Cogn.,no,LC,yes
Melastomataceae,Mouriri grandiflora,DC.,no,LC,yes
Melastomataceae,Mouriri guianensis,Aubl.,no,LC,yes
Melastomataceae,Mouriri myrtifolia,Spruce ex Triana,no,LC,yes
Melastomataceae,Mouriri myrtilloides,(Sw.) Poir.,no,LC,yes
Melastomataceae,Mouriri nigra,(DC.) Morley,no,LC,yes
Melastomataceae,Mouriri pauciflora,Spruce ex Cogn.,no,NE,no
Melastomataceae,Mouriri peruviana,Morley,no,NE,yes
Melastomataceae,Mouriri pusa,Gardner ex Gardner,no,LC,yes
Melastomataceae,Mouriri subumbellata,Triana,no,LC,yes
Melastomataceae,Pleroma stenocarpum,(DC.) Triana,no,NE,no
Melastomataceae,Tibouchina aspera,Aubl.,no,LC,yes
Melastomataceae,Tibouchina longifolia,(Vahl) Baill.,no,LC,yes
Melastomataceae,Tibouchina pogonanthera,(Naudin) Cogn.,no,NE,no
Melastomataceae,Tibouchina rhynchantherifolia,Cogn.,no,NE,no
Melastomataceae,Tococa coronata,Benth.,no,LC,yes
Melastomataceae,Tococa erioneura,(Cogn.) Wurdack,no,NE,no
Melastomataceae,Tococa guianensis,Aubl.,no,LC,yes
Melastomataceae,Tococa macrosperma,Mart.,no,LC,yes
Meliaceae,Cabralea canjerana,(Vell.) Mart.,no,LC,yes
Meliaceae,Cedrela angustifolia,DC.,no,VU,yes
Meliaceae,Cedrela balansae,C.DC.,no,NE,yes
Meliaceae,Cedrela fissilis,Vell.,no,VU,yes
Meliaceae,Cedrela montana,Moritz ex Turcz.,no,VU,yes
Meliaceae,Cedrela odorata,L.,no,VU,yes
Meliaceae,Cedrela saltensis,M.A.Zapater & del Castillo,no,NE,yes
Meliaceae,Guarea gomma,Pulle,no,LC,yes
Meliaceae,Guarea guidonia,(L.) Sleumer,no,LC,yes
Meliaceae,Guarea kunthiana,A.Juss.,no,LC,yes
Meliaceae,Guarea macrophylla,Vahl,no,LC,yes
Meliaceae,Guarea pterorhachis,Harms,no,LC,yes
Meliaceae,Guarea pubescens,(Rich.) A.Juss.,no,LC,yes
Meliaceae,Guarea purusana,C.DC.,no,LC,yes
Meliaceae,Ruagea beckii,T.D.Penn.,yes,NE,no
Meliaceae,Ruagea glabra,Triana & Planch.,no,LC,yes
Meliaceae,Ruagea hirsuta,(C.DC.) Harms,no,LC,yes
Meliaceae,Ruagea insignis,(C.DC.) T.D.Penn.,no,LC,yes
Meliaceae,Ruagea obovata,T.D.Penn.,no,NE,no
Meliaceae,Ruagea ovalis,(Rusby) Harms,yes,LC,yes
Meliaceae,Ruagea pubescens,H.Karst.,no,LC,yes
Meliaceae,Ruagea subviridiflora,(C.DC.) Harms,no,LC,yes
Meliaceae,Swietenia macrophylla,King,no,VU,yes
Meliaceae,Trichilia catigua,A.Juss.,no,LC,yes
Meliaceae,Trichilia claussenii,C. DC.,no,NE,no
Meliaceae,Trichilia elegans,A.Juss.,no,LC,yes
Meliaceae,Trichilia elsae,Harms,no,EN,yes
Meliaceae,Trichilia hirta,L.,no,LC,yes
Meliaceae,Trichilia inaequilatera,T.D.Penn.,no,LC,yes
Meliaceae,Trichilia micrantha,Benth.,no,LC,yes
Meliaceae,Trichilia multifoliola,C.DC.,yes,LC,yes
Meliaceae,Trichilia pachypoda,(Rusby) C. DC. ex Harms,no,NE,yes
Meliaceae,Trichilia pallida,Sw.,no,LC,yes
Meliaceae,Trichilia pleeana,(A.Juss.) C.DC.,no,LC,yes
Meliaceae,Trichilia quadrijuga,(Miq.) Kunth,no,LC,yes
Meliaceae,Trichilia rubra,C.DC.,no,LC,yes
Meliaceae,Trichilia septentrionalis,C.DC.,no,LC,yes
Meliaceae,Trichilia singularis,C.DC.,no,LC,yes
Meliaceae,Trichilia stellatotomentosa,Kuntze,no,LC,yes
Meliaceae,Trichilia tuberculata,(Triana & Planch.) C. DC.,no,LC,yes
Menispermaceae,Abuta grandifolia,(Mart.) Sandwith,no,LC,yes
Menispermaceae,Abuta imene,(Mart.) Eichler,no,LC,yes
Menispermaceae,Abuta rufescens,Aubl.,no,LC,yes
Menispermaceae,Abuta sandwithiana,Krukoff & Barneby,no,LC,yes
Monimiaceae,Mollinedia boliviensis,A. DC.,no,NE,no
Monimiaceae,Mollinedia killipii,J.F.Macbr.,no,LC,yes
Monimiaceae,Mollinedia lanceolata,Ruiz & Pav.,no,LC,yes
Monimiaceae,Mollinedia ovata,Ruiz & Pav.,no,LC,yes
Monimiaceae,Mollinedia repanda,Ruiz & Pav.,no,LC,yes
Monimiaceae,Mollinedia steinbachiana,Perkins,yes,NE,no
Moraceae,Batocarpus amazonicus,(Ducke) Fosberg,no,LC,yes
Moraceae,Batocarpus costaricensis,Standl. & L.O.Williams,no,LC,yes
Moraceae,Brosimum acutifolium,Huber,no,LC,yes
Moraceae,Brosimum alicastrum,Sw.,no,LC,yes
Moraceae,Brosimum gaudichaudii,Trécul,no,NE,no
Moraceae,Brosimum guianense,(Aubl.) Huber ex Ducke,no,LC,yes
Moraceae,Brosimum lactescens,(S.Moore) C.C.Berg,no,LC,yes
Moraceae,Brosimum parinarioides,Ducke,no,LC,yes
Moraceae,Brosimum rubescens,Taub.,no,NE,yes
Moraceae,Brosimum utile,(Kunth) Oken,no,LC,yes
Moraceae,Castilla ulei,Warb.,no,LC,yes
Moraceae,Clarisia biflora,Ruiz & Pav.,no,LC,yes
Moraceae,Clarisia ilicifolia,(Spreng.) Lanj. & Rossbach,no,LC,yes
Moraceae,Clarisia racemosa,Ruiz & Pav.,no,LC,yes
Moraceae,Ficus adhatodifolia,Schott,no,NE,no
Moraceae,Ficus albert-smithii,Standl.,no,LC,yes
Moraceae,Ficus americana,Aubl.,no,LC,yes
Moraceae,Ficus apollinaris,Dugand,no,LC,yes
Moraceae,Ficus aripuanensis,C.C.Berg & Kooy,no,EN,yes
Moraceae,Ficus banosensis,C.C.Berg,no,NE,no
Moraceae,Ficus boliviana,C.C.Berg,no,NE,yes
Moraceae,Ficus caballina,Standl.,no,LC,yes
Moraceae,Ficus calyptroceras,(Miq.) Miq.,no,VU,yes
Moraceae,Ficus casapiensis,(Miq.) Miq.,no,NE,no
Moraceae,Ficus castellviana,Dugand,no,LC,yes
Moraceae,Ficus cervantesiana,Standl. & L.O.Williams,no,LC,yes
Moraceae,Ficus chaparensis,C.C.Berg & Villav.,yes,NE,no
Moraceae,Ficus citrifolia,Mill.,no,LC,yes
Moraceae,Ficus clusiifolia,Schott,no,NE,no
Moraceae,Ficus coerulescens,(Rusby) Rossberg,no,LC,yes
Moraceae,Ficus crassiuscula,Warb. ex Standl.,no,LC,yes
Moraceae,Ficus crocata,(Miq.) Mart. ex Miq.,no,LC,yes
Moraceae,Ficus cuatrecasasiana,Dugand,no,LC,yes
Moraceae,Ficus donnell-smithii,Standl.,no,LC,yes
Moraceae,Ficus eximia,Schott,no,LC,yes
Moraceae,Ficus gomelleira,Kunth & C.D.Bouché,no,LC,yes
Moraceae,Ficus hatschbachii,C.C.Berg & Carauta,no,NE,no
Moraceae,Ficus insipida,Willd.,no,LC,yes
Moraceae,Ficus krukovii,Standl.,no,LC,yes
Moraceae,Ficus lauretana,Vázq.Avila,no,LC,yes
Moraceae,Ficus macbridei,Standl.,no,LC,yes
Moraceae,Ficus machupicchuensis,C.C.Berg,no,NE,no
Moraceae,Ficus mariae,"C.C.Berg, Emygdio & Carauta",no,NE,no
Moraceae,Ficus maroma,A.Cast.,no,NE,no
Moraceae,Ficus matiziana,Dugand,no,LC,yes
